id,text,username,longtitude,latitude,created_at_local,source_clean
6.31711E+17,&lt;Murder-Is-Funny&gt; I get this huge kick of trying to talk people I judge as worthless into suicide,Bash Org,-123.011771,37.699187,15:38.1,Zorrotron
6.3182E+17,Over 60 countries where being gay is illegal. LGBT youth has an absurdly high rate of suicide &amp; depression.,DeAndre Matthews,-117.10576,32.758055,31:12.6,Twitter for Android
6.32035E+17,#suicide #death #deathpoems #depressed #desperation #darkthoughts #darkside #flirt #lovers #pastlife… https://t.co/7acTX3H5Le,Aaron LA,-119.40081,35.402183,45:29.5,Instagram
6.32375E+17,"&lt;Fly_Mario&gt; Tommorrow Night at 9pm est
&lt;GoodScrat&gt; what happens, you're commiting suicide over a quick cam?",Bash Org,-123.012106,37.699778,16:34.5,Zorrotron
6.32469E+17,"&lt;Fly_Mario&gt; Tommorrow Night at 9pm est
&lt;GoodScrat&gt; what happens, you're commiting suicide over a quick cam?",Bash Org,-123.0115,37.699189,28:27.9,Zorrotron
6.33079E+17,"&lt;Fly_Mario&gt; Tommorrow Night at 9pm est
&lt;GoodScrat&gt; what happens, you're commiting suicide over a quick cam?",Bash Org,-123.011891,37.699438,52:34.6,Zorrotron
6.34815E+17,&lt;Durand:#depressed&gt; Nobody's talking to me. I'm moving to #suicide,Bash Org,-123.012022,37.699797,52:13.6,Zorrotron
6.36755E+17,"Body found in suitcase declared homicide by SF medical examiner http://t.co/dUsSNN5qq7 via @abc7newsbayarea

Wow. Was sure it was suicide.",Ralph E Vaughan,-117.088434,32.640466,21:55.2,Twitter for Android Tablets
6.37566E+17,"* StorDuff has joined #suicide
&lt;StorDuff&gt; YOU ARE ALL USELESS
&lt;ManInMoon&gt; tell me something I didn't know already",Bash Org,-123.011953,37.699702,03:57.7,Zorrotron
6.38271E+17,#suicide saver RT @TheWeirdWorld: http://t.co/RHteWrQOBp,Rob Stockman,-117.193536,32.799828,43:33.9,TweetCaster for Android
6.38898E+17,Some guy tried to attempt suicide. Damn that was scary and 911 was damn efficient,Max ,-117.301739,33.190779,15:43.4,Tweetbot for iΟS
6.39581E+17,when u DM your kid and realize she doesn't follow you. gonna Kermit suicide now.@irinixroslyn http://t.co/vD32mjWBcE,Lisa Ann,-117.010205,32.639534,27:31.1,Twitter for iPhone
6.409E+17,"* StorDuff has joined #suicide
&lt;StorDuff&gt; YOU ARE ALL USELESS
&lt;ManInMoon&gt; tell me something I didn't know already",Bash Org,-123.011767,37.698879,52:28.0,Zorrotron
6.41061E+17,https://t.co/M0zFILc0fR A different kind of shot - Tequila suicide - WTF,Teresa Morris,-123.011924,37.699186,29:01.8,Zorrotron
6.41296E+17,"&lt;confuted&gt; some israeli guy just started here
&lt;confuted&gt; whats the url to that suicide bomber flash game?",Bash Org,-123.012021,37.699596,04:29.1,Zorrotron
6.42036E+17,#suicideprevention something that is very close to my heart. Never forget how absolutely incredible you are http://t.co/eTWfxJ2kg5,Sivan,-117.2454,32.989321,03:10.2,Twitter for iPhone
6.42109E+17,#worldsuicidepreventionday #helpothers #youarebeautiful #lifeisbeautiful #passiton @ Vans Warped Tour https://t.co/2sgT4nrsNQ,Kenny Leath,-117.016791,32.748873,55:17.7,Instagram
6.42785E+17,"@ClayTravisBGID it's September 12th and the SEC is officially on suicide watch.
Cc @BarstoolBigCat",Mark Doherty,-117.12119,32.805988,42:55.6,Twitter for iPhone
6.42815E+17,RT @PerezHilton: Details emerge in horrific #Minnesota murder-suicide: http://t.co/xVCvTlZphr (cont) http://t.co/GnNiIEesDW,Rob Stockman,-117.190029,32.908546,39:28.0,TweetCaster for Android
6.43069E+17,"&lt;Ettin&gt; Still, I thought the war would be over by now.
&lt;Ettin&gt; No country has an infinite supply of suicide bombers.",Bash Org,-123.01218,37.699167,28:12.8,Zorrotron
6.43177E+17,"* StorDuff has joined #suicide
&lt;StorDuff&gt; YOU ARE ALL USELESS
&lt;ManInMoon&gt; tell me something I didn't know already",Bash Org,-123.011695,37.699417,40:19.3,Zorrotron
6.43317E+17,3 years ago today I woke up in the middle of the night after a failed suicide attempt. It was a long… https://t.co/JyYgP551LL,Brad Allen,-119.533312,37.745917,55:23.0,Instagram
6.43663E+17,long overdue burn nite with my sd fire love @arsenic_suicide. thank you soulsista! 💖😘 cleansing with… https://t.co/rQR5Sm0ryB,Chel Rogerson,-117.232961,32.788247,49:44.0,Instagram
6.43709E+17,"&lt;Hawk|School&gt; i wish emo kids bled money, atleast then their suicide would be worth something",Bash Org,-123.011463,37.699015,52:13.3,Zorrotron
6.443E+17,"I am desperately seeking a 1958 to 1964 Airstream suicide door. Lost mine in June and still no luck. Thanks,... https://t.co/SLO9OzMZK0",Yakaz Whisperer,-120.16799,41.520712,02:07.6,Yakaz
6.44608E+17,Suicide Rate Drops In San Diego County: The San Diego County Suicide Prevention Council said 420 suicides were… http://t.co/YvZjxD11FX,San Diego Press,-117.166272,32.714312,24:36.8,dlvr.it
6.4466E+17,"Report: San Diego County suicide rates down from 2014: The number of suicides in the San Diego region fell in 2014,… http://t.co/W3KrFRbhAH",San Diego Press,-117.166272,32.714312,53:10.0,dlvr.it
6.45147E+17,RT @AboveTopSecret: 16 #HIVPositive #ISIS #terrorists are ordered to become #suicideBombers #ATS (cont) http://t.co/nv5swfrtkE,Rob Stockman,-117.193529,32.799785,07:24.3,TweetCaster for Android
6.45265E+17,Before and after the Suicide Challenge. #yolo #suicidechallege… https://t.co/l5lxQZMxa6,Sean K Mullen,-117.129372,32.762661,56:01.9,Instagram
6.45722E+17,@KS1_TV sorry to hear that bro. Sending some positive vibes your way and to the family. #RestInPeace #suicideisnottheanswer,Eliud Romo,-117.098815,32.691933,10:25.9,Fenix for Android
6.45734E+17,Hey @markiplier just want to send some positive vibes your way and to team @Cyndago .. #suicideisnottheanswer,Eliud Romo,-117.0989,32.692082,59:22.3,Fenix for Android
6.46789E+17,"* StorDuff has joined #suicide
&lt;StorDuff&gt; YOU ARE ALL USELESS
&lt;ManInMoon&gt; tell me something I didn't know already",Bash Org,-123.011885,37.699167,52:26.4,Zorrotron
6.47025E+17,"&lt;zs&gt; i wanted to talk to him before i suicide
&lt;zs&gt; afk for a minute
&lt;waffle&gt; suicide does not count as afk",Bash Org,-123.011684,37.699613,28:21.6,Zorrotron
6.47194E+17,"&lt;Samah&gt; hmm the one bad thing about seeing cute chicks - it gets me depressed.... T_T
&lt;@toe2toe&gt; /j #suicide",Bash Org,-123.011649,37.699025,40:18.4,Zorrotron
6.47496E+17,September is suicide prevention month. Coming from a military standpoint let's spread awareness not… https://t.co/U3rIEKyE8v,Omie Shmurda,-117.416667,33.333333,39:01.7,Instagram
6.48003E+17,"&lt;confuted&gt; some israeli guy just started here
&lt;confuted&gt; whats the url to that suicide bomber flash game?",Bash Org,-123.012238,37.699721,16:08.7,Zorrotron
6.48733E+17,Belly of the beast for one. #SdinHD #WhatSuicideGirlsEat #suicidegirls @ UnderBelly https://t.co/dsTMcACuwS,Obscura Suicide ,-117.169401,32.724268,36:22.2,Instagram
6.49019E+17,Damn that's tough RT @theheraldsun: Jim Carrey’s girlfriend Cathriona White commits suicide: http://t.co/OSbIH501Ja http://t.co/KMk3JLvVJg,忠実な,-117.113591,32.906367,31:27.1,Tweetlogix
6.4903E+17,"College expands suicide prevention: The San Diego City College receives a $272,000 grant for suicide-prevention… http://t.co/sI5pgNJzWR",San Diego Press,-117.166272,32.7143122,17:33.4,dlvr.it
6.50818E+17,(Theseus-) guilty says my computer realizes that it's running a celeron and tries to commit suicide,Bash Org,-123.0122385,37.69949068,40:21.4,Zorrotron
6.51579E+17,"taebaeg: Owen Wilson tried to commit suicide?
TheZedWord: apparently
lemonlimeskull: Someone let him watch one of his own films.",Bash Org,-123.0116403,37.69920593,04:25.4,Zorrotron
6.51668E+17,#smoketricks #vapingstyle #vapeaholic #justvape #vape #driplife #vapearmy #hotwires #suicidebunny… https://t.co/2WS0qpWNja,ILLUSIONS VAPE SMOKE,-117.155491,32.82138,00:07.2,Instagram
6.51925E+17,#mentalhealth Reporting 5 suicides as result of #ButteFire. Their pain/suffering hasn't left with the news services. http://t.co/Gl2478ah4f,Caliallye,-122.0029132,36.90845777,01:20.7,Twitter for iPhone
6.51925E+17,#mentalhealth Reporting 5 suicides as a result of the #ValleyFire. Their pain/suffering hasn't gone w/news services. http://t.co/6774d5lxAr,Caliallye,-122.0029132,36.90845777,59:03.9,Twitter for iPhone
6.5247E+17,Free throws before I commit suicide on my legs every friday! #legday #freethrows #riplegs @ 24 Hour… https://t.co/R8KkYC5KVi,DannyTorres,-117.0965747,33.1134591,07:05.0,Instagram
6.52639E+17,"* StorDuff has joined #suicide
&lt;StorDuff&gt; YOU ARE ALL USELESS
&lt;ManInMoon&gt; tell me something I didn't know already",Bash Org,-123.0115203,37.69956251,16:35.5,Zorrotron
6.52641E+17,i think i read this wrong i read somewhere that one of the republican candidates want to make criminally ill people assisted suicide a thing,#1 waluigi stan,-120.9013893,38.99134498,26:06.9,Twitter for iPad
6.54571E+17,"&lt;Samah&gt; hmm the one bad thing about seeing cute chicks - it gets me depressed.... T_T
&lt;@toe2toe&gt; /j #suicide",Bash Org,-123.0120439,37.69948216,15:36.5,Zorrotron
6.54859E+17,"&lt;confuted&gt; some israeli guy just started here
&lt;confuted&gt; whats the url to that suicide bomber flash game?",Bash Org,-123.0116301,37.69923161,17:36.0,Zorrotron
6.56677E+17,"#Repost deecettafit with repostapp
・・・
We lose 22 Veteran's and 1 active duty soldier to suicide… https://t.co/y6wUcjD3c6",Chase Weston Tobin,-117.4166667,33.33333333,42:56.9,Instagram
6.5691E+17,"🙍🏻
#mood #depression #depressed #suicidegirls #feeling #meangirls #help #sad #now #girlsbelike… https://t.co/n8HBGN1NAF",Isabela Nascimento,-117.76517,34.23698,08:59.3,Instagram
6.57971E+17,Out of the darkness! Walk to prevent suicide! #alllivesmatter… https://t.co/y2mlZfy3UT,Sandy Ruelas,-117.2129491,32.73594356,23:46.6,Instagram
6.59134E+17,Contemplated suicide in the sky . @ Downtown San Diego https://t.co/QJYzvKEVsj,CARLO DE SANTOS,-117.1606554,32.71312673,27:20.8,Instagram
6.59537E+17,Promoting for @suicidegirls brickbybricksd with my love @mysoniccaper #sandiego #november #21st… https://t.co/f9uzvf548l,Radiantt,-117.1305008,32.7490616,09:26.6,Instagram
6.6032E+17,@jamesbarnes2 @suicide_romance @ojoan you're upset a progressive gets ignored by corporate dems? That's your argument? ??,eric struble,-117.007237,32.8445012,59:41.3,Twitter for Android
6.60312E+17,@jamesbarnes2 @suicide_romance @ojoan funny how you are ignoring the 200k dems who voted R and Gore losing home state just to blame Nader,eric struble,-117.0074477,32.8444287,28:36.1,Twitter for Android
6.60313E+17,@suicide_romance @jamesbarnes2 @ojoan people tell that to your friend with his selective memory of what happened electorally,eric struble,-117.0078777,32.8446821,32:48.2,Twitter for Android
6.60315E+17,@jamesbarnes2 @suicide_romance @ojoan maybe surrounded by your DINO friends you miss he's still very much out there,eric struble,-117.0072483,32.8446775,38:08.1,Twitter for Android
6.60323E+17,@jamesbarnes2 @suicide_romance @ojoan war criminal hyperbolic. His point about drones dead on.,eric struble,-117.0074912,32.8444765,09:50.2,Twitter for Android
6.60373E+17,#goodnight 😵😜 #harleyquinn #suicidesquad #jokersmainchick #lol #propertyofjoker I couldn't convince… https://t.co/D39rUUW6tu,Diana Lynne Ferrer,-117.1599391,32.71263722,29:28.1,Instagram
6.60659E+17,Creepy couple #suicidesquad #joker #happyhalloween #skeleton @ Parq https://t.co/7ALWGwHIvt,Stephanie Rose,-117.1588844,32.7155183,25:05.6,Instagram
6.60859E+17,&lt;Murder-Is-Funny&gt; I get this huge kick of trying to talk people I judge as worthless into suicide,Bash Org,-123.0116743,37.69904253,40:40.1,Zorrotron
6.61405E+17,"@durs2sick ""commits suicide after"" 😂",lamberton_588,-117.5084876,34.45643188,51:36.9,Twitter for iPhone
6.62142E+17,"* StorDuff has joined #suicide
&lt;StorDuff&gt; YOU ARE ALL USELESS
&lt;ManInMoon&gt; tell me something I didn't know already",Bash Org,-123.012285,37.69913722,40:24.1,Zorrotron
6.62214E+17,"#RIP @carinasuicide #NoelleLenz #CarrinaVargas @CarinaSuicide #CarrinaSuicide 😢 @ Glenhaven, California https://t.co/RLt2M8I8NK",Alessandro Lepri,-122.732,39.0264,23:16.6,Instagram
6.6316E+17,"It only took 3 hours, but we made it to the top of a mountain  ⛰ #idyllwild #suiciderock #derp @… https://t.co/l9xHoR9buE",Ben Fleck,-116.6972222,33.77083333,04:24.9,Instagram
6.63172E+17,Police believe a mother killed her 5-year-old son before committing suicide early Saturday in Arizona https://t.co/yhuHCfPLnR,San Diego Press,-117.166272,32.7143122,53:11.3,dlvr.it
6.63392E+17,Participating in my 2nd Save A Life walk for suicide awareness and… https://t.co/0E2IsuCYRN,Megan ,-117.1507672,32.73082345,24:44.0,Instagram
6.63488E+17,Homicide investigators on scene of what police are calling apparent murder-suicide at Four Points by Sheraton hotel https://t.co/W8RN9Lr5L0,San Diego Press,-117.166272,32.7143122,47:35.0,dlvr.it
6.6352E+17,Police are investigating an apparent murder-suicide at the Sheraton in Kearny Mesa. https://t.co/Iwqs4DWPM0,San Diego Press,-117.166272,32.7143122,53:10.4,dlvr.it
6.63543E+17,Police investigating apparent murder-suicide at a Kearny Mesa hotel https://t.co/fVjCWVrD6e,San Diego Press,-117.166272,32.7143122,27:07.3,dlvr.it
6.63563E+17,Possible murder-suicide at Kearny Mesa hotel https://t.co/tgDGz0dOpZ,San Diego Press,-117.166272,32.7143122,47:11.9,dlvr.it
6.63634E+17,"&lt;zs&gt; i wanted to talk to him before i suicide
&lt;zs&gt; afk for a minute
&lt;waffle&gt; suicide does not count as afk",Bash Org,-123.0118225,37.69939589,28:17.8,Zorrotron
6.64799E+17,Train hits and kills man in Carlsbad. Sgt says likely suicide. 10News 5:34 how this will affect coaster schedule. https://t.co/h4vyKFbpNS,San Diego Press,-117.166272,32.7143122,36:35.0,dlvr.it
6.64866E+17,Local group wants to make Coronado Bridge suicide proof. Watch Dominic Garcia story. https://t.co/adea1C2CnA,San Diego Press,-117.166272,32.7143122,01:33.1,dlvr.it
6.65335E+17,"Learn the warning signs of suicide at the next QPR Suicide Prevention Training on Tuesday 11/17,… https://t.co/mW0E2dNjJv",USD Student Wellness,-117.1896566,32.77178345,07:23.4,Instagram
6.65727E+17,"My heart goes out to the families and loved ones of both Beirut &amp; Paris.  Attacks, bombings, suicide… https://t.co/sUFpquaKwp",Anabel Vidrio,-116.9574784,32.64917724,04:02.0,Instagram
6.66734E+17,This #Saturday #november 21st! sgblackheartburlesque @suicidegirls with @mysoniccaper @ashleybaldwinn… https://t.co/zlulF02q4X,Radiantt,-117.2007523,32.768837,45:37.5,Instagram
6.67201E+17,@Me_llamo_Nickk who would that's suicide,Rondo,-116.9731307,32.61891246,42:20.5,Twitter for Android
6.68152E+17,Committing social suicide wearing cheetah sneaks on the beach  #TouristTrendy ⛱⚓️😎 @ La Jolla Cove https://t.co/uCFW1rdzQA,Emily Culotta,-117.26625,32.84865,40:50.2,Instagram
6.68195E+17,Committing social suicide wearing cheetah sneaks on the beach  #TrendyTourist ⛱⚓️😎 @ La Jolla Cove https://t.co/AebBujg3rv,Emily Culotta,-117.26625,32.84865,32:11.9,Instagram
6.68299E+17,liryc_suicide @sunnyholiday3 my favorite performance bit short  but problems kicked in!  Argh!  Such… https://t.co/270H4RtzIM,Robert Angelito III,-117.2007523,32.768837,23:51.6,Instagram
6.68329E+17,Paris nurse discovers man he tried to save was suicide bomber https://t.co/V2zxuke6Ds,San Diego Press,-117.166272,32.7143122,22:04.8,dlvr.it
6.68329E+17,sgblackheartburlesque I fucking love my @suicidegirls family! #SG #sgblackheartburlesque @ Brick By… https://t.co/wIYjALTfn2,Kileyyyy,-117.2007523,32.768837,24:06.3,Instagram
6.68333E+17,This girl!  _leviathan so glad I finally got to meet you!  #suicidegirls #blackheartburlesque @ Brick… https://t.co/bvnMIFUcga,Robert Angelito III,-117.2007523,32.768837,41:18.8,Instagram
6.68343E+17,Omg!  I'm just in love with this lady!  liryc_suicide you are freakin awesome! Thanks for being so… https://t.co/0e9cAsZnNu,Robert Angelito III,-117.2007523,32.768837,19:26.3,Instagram
6.69086E+17,&lt;andy&gt; i will commit suicide or die trying,Bash Org,-123.0115316,37.69884972,30:23.5,Zorrotron
6.71097E+17,"""You're a rock and roll suicide"" 
#3drsolo #flysolo #ridingsolo #3dr @ Pacifica Pier https://t.co/5wQ7yZ8Pcl",Eder Castro,-122.4953014,37.63331823,41:58.3,Instagram
6.72607E+17,Wow! The time has come! The set we did with babe @pulpsuicide is finally on MR! Its so sexy and… https://t.co/KP9W8SdXrK,Frani,-117.0087658,32.53255353,41:10.5,Instagram
6.72645E+17,"&lt;Dreadnaut&gt; i used to write poems about suicide and shit
&lt;KrON&gt; i did poems about cheese and stuff",Bash Org,-123.0116723,37.69913034,15:58.0,Zorrotron
6.73329E+17,"Triple suicide bombing kills at least 27, hurts 90 at African lake https://t.co/7Ep7BqNAmx",San Diego Press,-117.166272,32.7143122,31:10.1,dlvr.it
6.73546E+17,"Triple suicide bombing kills at least 27, hurts 90 at African lake https://t.co/TTtMQgsiyQ",San Diego Press,-117.166272,32.7143122,55:06.1,dlvr.it
6.74795E+17,@pussygushy babe I want.some pussy yes before I commit.suicide girl lol,David Garcia,-117.0278243,32.58073445,36:57.9,Twitter for Android Tablets
6.75137E+17,"&lt;confuted&gt; some israeli guy just started here
&lt;confuted&gt; whats the url to that suicide bomber flash game?",Bash Org,-123.0119399,37.69895771,16:12.3,Zorrotron
6.75415E+17,&lt;andy&gt; i will commit suicide or die trying,Bash Org,-123.0112858,37.6994541,39:57.2,Zorrotron
6.75647E+17,"&lt;zs&gt; i wanted to talk to him before i suicide
&lt;zs&gt; afk for a minute
&lt;waffle&gt; suicide does not count as afk",Bash Org,-123.0120812,37.69910716,03:53.5,Zorrotron
6.76119E+17,I'm shooting a new set for @suicidegirls today with @missmarceline &amp; @michaelxmae today &amp; I'm… https://t.co/d83yg3kz08,Milloux Suicide,-118.779,34.0304,17:45.7,Instagram
6.76424E+17,Yesterday was much fun ❣ #squadgoals with @lirycsuicide @sophoulla _leviathan @circa_x &amp; I by my… https://t.co/pCevvtOplO,Milloux Suicide,-118.779,34.0304,30:50.8,Instagram
6.76989E+17,"This is epic. God speed.  RT @KingRyin: Just remember if I don’t tweet after this, she pulled the suicide curve 😭 https://t.co/e9ZNChRjW5",Same me who dis,-117.186412,32.69996671,54:50.8,Tweetbot for iΟS
6.77172E+17,(Theseus-) guilty says my computer realizes that it's running a celeron and tries to commit suicide,Bash Org,-123.0115948,37.69929778,04:36.5,Zorrotron
6.77236E+17,It was too great shooting with @michaelxmae for @suicidegirls! He rules❣ Can't wait to show you… https://t.co/HtdKwairLZ,Milloux Suicide,-118.779,34.0304,16:10.6,Instagram
6.77334E+17,Don't threaten me with suicide cus you had a bad day,gringo loko,-117.0038779,32.7741838,45:31.0,Twitter for Android
6.7742E+17,Lawsuit alleges hazing led to Penn State students' suicide https://t.co/RCBgkDIty0,San Diego Press,-117.166272,32.7143122,30:03.7,dlvr.it
6.78991E+17,6 US troops reportedly killed in Afghanistan suicide bombing https://t.co/njE5OVWVxj,San Diego Press,-117.166272,32.7143122,30:33.5,dlvr.it
6.79408E+17,"#Repost supportmilitarymuscle with repostapp
・・・
We are losing more veterans to suicide than we… https://t.co/Khq5gox6PU",Chase Weston Tobin,-117.4129744,33.2544716,05:52.1,Instagram
6.79409E+17,"#Repost quinten_lisinski with repostapp
・・・
Continuing to shine light on the #veteran #suicide… https://t.co/2X9Ri97x1I",Chase Weston Tobin,-117.4129744,33.2544716,10:54.1,Instagram
6.8079E+17,"taebaeg: Owen Wilson tried to commit suicide?
TheZedWord: apparently
lemonlimeskull: Someone let him watch one of his own films.",Bash Org,-123.0115201,37.69946742,40:23.7,Zorrotron
6.80973E+17,"@Lylemcdouchebag If you haven't seen Ru pauls tranny chaser and not contemplated suicide, you are no longer my dad.",Merry2Sky,-117.2154673,33.2221988,47:50.0,Twitter for Android
6.81591E+17,"&lt;Samah&gt; hmm the one bad thing about seeing cute chicks - it gets me depressed.... T_T
&lt;@toe2toe&gt; /j #suicide",Bash Org,-123.0118744,37.69951998,40:18.6,Zorrotron
6.82673E+17,"Now that Pill Cosby has finally been charged, (50 something'th time is a charm!) I think he's going to commit suicide. Can't see him jailed.",∂єηιѕє ηι¢σℓє,-121.6307491,37.90990991,23:17.4,Plume for Android
6.82769E+17,@ChetwoodMelanie  loneliness kills look at her she's bout to commit.suicide lol get ur dildo baby n enjoy the new yr.babe wish I was.there .,David Garcia,-117.0278356,32.58074984,43:28.9,Twitter for Android Tablets
6.84043E+17,"@splcenter @SuzanneinLGB peaceful end? If this was a suicide victim holed up in a house, swat teams would have arrived. What's going on?",Laura St Denis,-120.7996819,38.8059135,05:20.4,Twitter for Android
6.84084E+17,"@Libertea2012 always thought  Rule number1. Never threaten law enforcement, especially with a weapon. They call it, ""suicide by cop""",Laura St Denis,-120.8329804,38.9086406,49:22.3,Twitter for Android
6.8471E+17,Yess ✨ we are in #FrontPage of @suicidegirls with the awesome @pulpsuicide ! Go to the website… https://t.co/a5kgE7gARK,Frani,-117.0087658,32.53255353,17:57.3,Instagram
6.88842E+17,The suicide bridge 😂😂 #SF @ Golden Gate Bridge https://t.co/mVBUNayOUH,Christineyap,-122.4786111,37.81972222,54:29.1,Instagram
6.90973E+17,#thiscouldbeusbutyouplayin #suicidesquad #thiscouldbeus #jokerandharley #harleyquinn #thejoker… https://t.co/RECQ9oelMn,jah_enoch,-118.5997629,34.42588873,04:50.8,Instagram
6.91771E+17,22 veterans and 1 active duty military personnel lose their lives every day to suicide.… https://t.co/wq3BJo1E0V,Shelter to Soldier,-117.0357695,32.97046581,55:42.2,Instagram
6.91831E+17,"&lt;Hawk|School&gt; i wish emo kids bled money, atleast then their suicide would be worth something",Bash Org,-123.0119207,37.69910558,52:34.9,Zorrotron
6.94215E+17,"#mondaze with @brock_cooper @suicidegirls @hopefulsgs @ Malibu, California https://t.co/mDCnMUCaJG",Sinopa SGH,-118.779,34.0304,46:53.6,Instagram
6.94273E+17,"moments like this🙌 

#prowrestling #indywrestling #suicidedive #dive #dualcobras #iwl… https://t.co/e5YRl0fTik",Eli Everfly,-117.9386749,34.02614676,34:30.1,Instagram
6.94578E+17,Apparently having feelings makes you run faster? #suicidemile,Talia,-117.0741355,33.01777308,49:10.1,Twitter for Windows Phone
6.94584E+17,An estimated 22 veterans die each day from suicide according to the VA. This number is… https://t.co/IMe5Dag8ER,Chase Weston Tobin,-117.4129744,33.2544716,10:30.7,Instagram
6.95304E+17,(Theseus-) guilty says my computer realizes that it's running a celeron and tries to commit suicide,Bash Org,-123.0119819,37.69973825,52:19.5,Zorrotron
6.95953E+17,"&lt;Fly_Mario&gt; Tommorrow Night at 9pm est
&lt;GoodScrat&gt; what happens, you're commiting suicide over a quick cam?",Bash Org,-123.0118377,37.6994452,52:16.1,Zorrotron
6.96569E+17,#22kill #22pushups Spreading the awareness of veteran suicide.  Share to care and join the… https://t.co/AvYKy9v4Nv,Highhorse Little,-117.156,32.7153,38:14.8,Instagram
6.97289E+17,"Day 4 of 22, doing my part to spread the awareness to combat veteran suicide!  Join the cause!… https://t.co/bbk7QNnCQ0",Highhorse Little,-117.156,32.7153,20:03.6,Instagram
6.98958E+17,"&lt;Samah&gt; hmm the one bad thing about seeing cute chicks - it gets me depressed.... T_T
&lt;@toe2toe&gt; /j #suicide",Bash Org,-123.0120466,37.69964968,51:56.8,Zorrotron
6.99471E+17,Day 9 of 22 Sharing the awareness of veteran suicide #22pushups #22veteransaday #22for22… https://t.co/Ba3FgG2H3k,Highhorse Little,-117.156,32.7153,49:42.9,Instagram
6.9967E+17,"Sometimes we jus run...back to the basics...suicides...they work!

Mike Brooks… https://t.co/INDPa5xD0n",CM Athletics,-117.73877,33.8823,02:28.5,Instagram
6.99704E+17,"&lt;Dreadnaut&gt; i used to write poems about suicide and shit
&lt;KrON&gt; i did poems about cheese and stuff",Bash Org,-123.011713,37.69977298,15:44.2,Zorrotron
6.99789E+17,https://t.co/M0zFILc0fR A different kind of shot - Tequila suicide - WTF,Teresa Morris,-123.0119156,37.69913869,53:03.2,Zorrotron
7.00583E+17,"&lt;Fly_Mario&gt; Tommorrow Night at 9pm est
&lt;GoodScrat&gt; what happens, you're commiting suicide over a quick cam?",Bash Org,-123.012147,37.69962915,27:40.8,Zorrotron
7.0111E+17,Day 11 of 22 spreading awareness to stop veteran suicide.  Join the cause! #22kill #22pushups… https://t.co/FLNuWcGGV3,Highhorse Little,-117.156,32.7153,23:51.0,Instagram
7.01374E+17,(Theseus-) guilty says my computer realizes that it's running a celeron and tries to commit suicide,Bash Org,-123.0118361,37.69930093,51:37.9,Zorrotron
7.01444E+17,Day 12 of 22 spreading the awareness to prevent veteran suicide! Join the cause and post your… https://t.co/vX9Rkrxk74,Highhorse Little,-117.156,32.7153,29:07.0,Instagram
7.02204E+17,"&lt;Hawk|School&gt; i wish emo kids bled money, atleast then their suicide would be worth something",Bash Org,-123.0116013,37.6990487,52:29.9,Zorrotron
7.02377E+17,"@ENews does all ready 4 me best thing. Yes, Cory I 2 He committed suicide no me Where's my clothes whore ur nose hook them? Look stupid-er.",Ana Steele,-119.2622272,36.30082754,20:19.5,Twitter for iPhone
7.02649E+17,On the case with @kush_suicide at ocwonderlandstudios - #myjobisfun #rockstarroadtrip @… https://t.co/4kU3vOSwcG,steve prue,-117.8831329,33.8095016,20:51.1,Instagram
7.0265E+17,On the case with @kush_suicide At ocwonderlandstudios - #myjobisfun #rockstarroadtrip @… https://t.co/NYoxuw5qWa,steve prue,-117.8831329,33.8095016,22:26.2,Instagram
7.0302E+17,Day 3 of 22 for #22kill #veteransuicideawareness #saveourveterans @ Poway Fun Bowl https://t.co/gi14NaRB6j,tracey kinley,-117.05068,32.95586,53:37.9,Instagram
7.03778E+17,Day 13 of 22 to spread the awareness to stop veteran suicide #22kill #22pushups #22days #22for22… https://t.co/VZp2QeYaPA,Highhorse Little,-117.156,32.7153,03:38.5,Instagram
7.04051E+17,"Day 5 of 22 for #110pushups for #22kill 
#veteransuicideawareness #saveourveterans… https://t.co/9StJIGfiws",tracey kinley,-117.156,32.7153,10:22.3,Instagram
7.04157E+17,Day 14 of 22 spreading the word to prevent veteran suicide #22kill #22pushups #22days #22for22… https://t.co/3RZRwd8FVN,Highhorse Little,-117.1930721,32.82133984,12:10.0,Instagram
7.04165E+17,Giving up beer for lint iw like committing suicide😂🍺💯👌,roylimon,-120.2485233,36.6458415,41:45.4,Twitter for Android
7.04756E+17,Day 15 of 22 Spreading the Awareness to Prevent Veteran suicide #22kill #22pushups #22days… https://t.co/P1gDjkxEgE,Highhorse Little,-117.1404494,32.77701425,51:06.8,Instagram
7.04813E+17,"#Repost rayafit with repostapp
・・・
#22 Tuesday! Help us spread awareness for veteran suicide and… https://t.co/9vMlIO8hl2",Chase Weston Tobin,-117.4129744,33.2544716,38:17.6,Instagram
7.05593E+17,Day 16 of 22 spreading the word to prevent veteran suicide  #22kill #22pushups #22days #22for22… https://t.co/45hPidWwGV,Highhorse Little,-117.156,32.7153,17:32.3,Instagram
7.06353E+17,Day 17 of 22 spreading the awareness to prevent veteran suicide #22kill #22pushups #22days… https://t.co/VmUTafhkDI,Highhorse Little,-117.156,32.7153,39:06.3,Instagram
7.07338E+17,"You guys, we really need to do something about my suicide problem... @ Robbers Roost (Kern… https://t.co/GZBwsWgkGe",annie lesser,-117.9475972,35.59191944,50:01.7,Instagram
