"","Geography","ind_id","ind_definition","reportyear","race_eth_code","race_eth_name","geotype","geotypevalue","geoname","county_fips","county_name","region_code","region_name","Unemployment","Labor_force","Unemployment_rate","ll_95ci","ul_95ci","se","rse","place_decile","ca_rr","version","TRACT","CONDITION","OUTCOME","YEAR","SRANum","RegionNum","RegionName","UrbanicitySort","UrbanicityCat","SESSort","Socioeconomic_Category","SDNUM","Supervisor_District","Total_Cases","Total_Rate","Age_Adjusted_Rate","Male_Cases","Male_Rate","Female_Cases","Female_Rate","White_Cases","White_Rate","Black_Cases","Black_Rate","Hispanic_Cases","Hispanic_Rate","Asian_Pacific_Islander_Cases","Asian_Pacific_Islander_Rate","Other_Race_Ethnicity_Cases","Other_Race_Ethnicity_Rate","Age_Group_0_to_14_Cases","Age_Group_0_to_14_Rate","Age_Group_15_to_24_Cases","Age_Group_15_to_24_Rate","Age_Group_25_to_44_Cases","Age_Group_25_to_44_Rate","Age_Group_45_to_64_Cases","Age_Group_45_to_64_Rate","Age_Group_65Plus_Cases","Age_Group_65Plus_Rate"
"79","COASTAL",290,"Unemployment rate","2006-2010",9,"Total","CT","06073007903","0079.03","06073","San Diego",NA,NA,341,3289,10.4,2.05957446808511,18.7404255319149,4.25531914893617,40.9165302782324,NA,1.15555555555556,41781.4915162037,79.03,"Mood Disorders","Hospitalization",2010,11,2,"N CENTRAL",3,"Suburban Area",5,"High Income",4,"Supervisorial District 4",204,270.646766169154,270.120834542941,80,205.962617784872,124,339.419155284264,161,264.667685883842,5,686.813186813187,15,186.428038777032,8,242.571255306246,9,364.077669902913,14,182.007280291212,34,305.124293278291,76,274.437583504857,54,328.267477203647,26,209.728160038719
"80","COASTAL",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008301","0083.01","06073","San Diego",NA,NA,86,1154,7.5,1.78085106382979,13.2191489361702,2.91793313069909,38.9057750759878,NA,0.833333333333333,41781.4915162037,83.01,"Mood Disorders","Hospitalization",2010,11,2,"N CENTRAL",3,"Suburban Area",5,"High Income",4,"Supervisorial District 4",204,270.646766169154,270.120834542941,80,205.962617784872,124,339.419155284264,161,264.667685883842,5,686.813186813187,15,186.428038777032,8,242.571255306246,9,364.077669902913,14,182.007280291212,34,305.124293278291,76,274.437583504857,54,328.267477203647,26,209.728160038719
"81","COASTAL",290,"Unemployment rate","2006-2010",9,"Total","CT","06073007701","0077.01","06073","San Diego",NA,NA,382,3217,11.9,5.22765957446809,18.5723404255319,3.40425531914894,28.6071875558734,NA,1.32222222222222,41781.4915162037,77.01,"Mood Disorders","Hospitalization",2010,11,2,"N CENTRAL",3,"Suburban Area",5,"High Income",4,"Supervisorial District 4",204,270.646766169154,270.120834542941,80,205.962617784872,124,339.419155284264,161,264.667685883842,5,686.813186813187,15,186.428038777032,8,242.571255306246,9,364.077669902913,14,182.007280291212,34,305.124293278291,76,274.437583504857,54,328.267477203647,26,209.728160038719
"82","COASTAL",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008006","0080.06","06073","San Diego",NA,NA,197,2304,8.6,1.33191489361702,15.868085106383,3.70820668693009,43.1186824061638,NA,0.955555555555555,41781.4915162037,80.06,"Mood Disorders","Hospitalization",2010,11,2,"N CENTRAL",3,"Suburban Area",5,"High Income",4,"Supervisorial District 4",204,270.646766169154,270.120834542941,80,205.962617784872,124,339.419155284264,161,264.667685883842,5,686.813186813187,15,186.428038777032,8,242.571255306246,9,364.077669902913,14,182.007280291212,34,305.124293278291,76,274.437583504857,54,328.267477203647,26,209.728160038719
"83","COASTAL",290,"Unemployment rate","2006-2010",9,"Total","CT","06073007800","0078.00","06073","San Diego",NA,NA,278,3133,8.9,4.2531914893617,13.5468085106383,2.37082066869301,26.6384344796967,NA,0.988888888888889,41781.4915162037,78,"Mood Disorders","Hospitalization",2010,11,2,"N CENTRAL",3,"Suburban Area",5,"High Income",4,"Supervisorial District 4",204,270.646766169154,270.120834542941,80,205.962617784872,124,339.419155284264,161,264.667685883842,5,686.813186813187,15,186.428038777032,8,242.571255306246,9,364.077669902913,14,182.007280291212,34,305.124293278291,76,274.437583504857,54,328.267477203647,26,209.728160038719
"84","COASTAL",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008003","0080.03","06073","San Diego",NA,NA,89,2166,4.1,0.882978723404255,7.31702127659574,1.64133738601824,40.0326191711765,NA,0.455555555555555,41781.4915162037,80.03,"Mood Disorders","Hospitalization",2010,11,2,"N CENTRAL",3,"Suburban Area",5,"High Income",4,"Supervisorial District 4",204,270.646766169154,270.120834542941,80,205.962617784872,124,339.419155284264,161,264.667685883842,5,686.813186813187,15,186.428038777032,8,242.571255306246,9,364.077669902913,14,182.007280291212,34,305.124293278291,76,274.437583504857,54,328.267477203647,26,209.728160038719
"85","COASTAL",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008312","0083.12","06073","San Diego",NA,NA,27,1597,1.7,0,3.48723404255319,0.911854103343465,53.6384766672627,NA,0.188888888888889,41781.4915162037,83.12,"Mood Disorders","Hospitalization",2010,11,2,"N CENTRAL",3,"Suburban Area",5,"High Income",4,"Supervisorial District 4",204,270.646766169154,270.120834542941,80,205.962617784872,124,339.419155284264,161,264.667685883842,5,686.813186813187,15,186.428038777032,8,242.571255306246,9,364.077669902913,14,182.007280291212,34,305.124293278291,76,274.437583504857,54,328.267477203647,26,209.728160038719
"86","COASTAL",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008303","0083.03","06073","San Diego",NA,NA,26,1646,1.6,0,3.62553191489362,1.03343465045593,64.5896656534954,NA,0.177777777777778,41781.4915162037,83.03,"Mood Disorders","Hospitalization",2010,11,2,"N CENTRAL",3,"Suburban Area",5,"High Income",4,"Supervisorial District 4",204,270.646766169154,270.120834542941,80,205.962617784872,124,339.419155284264,161,264.667685883842,5,686.813186813187,15,186.428038777032,8,242.571255306246,9,364.077669902913,14,182.007280291212,34,305.124293278291,76,274.437583504857,54,328.267477203647,26,209.728160038719
"87","COASTAL",290,"Unemployment rate","2006-2010",9,"Total","CT","06073007600","0076.00","06073","San Diego",NA,NA,289,3115,9.3,3.93829787234043,14.6617021276596,2.7355623100304,29.4146484949505,NA,1.03333333333333,41781.4915162037,76,"Mood Disorders","Hospitalization",2010,11,2,"N CENTRAL",3,"Suburban Area",5,"High Income",4,"Supervisorial District 4",204,270.646766169154,270.120834542941,80,205.962617784872,124,339.419155284264,161,264.667685883842,5,686.813186813187,15,186.428038777032,8,242.571255306246,9,364.077669902913,14,182.007280291212,34,305.124293278291,76,274.437583504857,54,328.267477203647,26,209.728160038719
"88","COASTAL",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008101","0081.01","06073","San Diego",NA,NA,57,2127,2.7,0,6.87021276595745,2.12765957446809,78.8022064617809,NA,0.3,41781.4915162037,81.01,"Mood Disorders","Hospitalization",2010,11,2,"N CENTRAL",3,"Suburban Area",5,"High Income",4,"Supervisorial District 4",204,270.646766169154,270.120834542941,80,205.962617784872,124,339.419155284264,161,264.667685883842,5,686.813186813187,15,186.428038777032,8,242.571255306246,9,364.077669902913,14,182.007280291212,34,305.124293278291,76,274.437583504857,54,328.267477203647,26,209.728160038719
"89","CORONADO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073021600","0216.00","06073","San Diego",NA,NA,129,601,21.5,5.89148936170213,37.1085106382979,7.96352583586626,37.0396550505408,NA,2.38888888888889,41781.4915162037,216,"Mood Disorders","Hospitalization",2010,3,4,"SOUTH",2,"Exurban Area",6,"Highest Income",1,"Supervisorial District 1",37,149.803635774728,165.631416778558,14,96.2596259625963,23,226.489414081733,32,178.611297164546,NA,NA,NA,NA,NA,NA,NA,NA,5,159.744408945687,6,92.6640926640927,14,212.378640776699,11,219.079864568811,NA,NA
"90","CORONADO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073010601","0106.01","06073","San Diego",NA,NA,6,854,0.7,0,2.24893617021277,0.790273556231003,112.896222318715,NA,0.0777777777777778,41781.4915162037,106.01,"Mood Disorders","Hospitalization",2010,3,4,"SOUTH",2,"Exurban Area",6,"Highest Income",1,"Supervisorial District 1",37,149.803635774728,165.631416778558,14,96.2596259625963,23,226.489414081733,32,178.611297164546,NA,NA,NA,NA,NA,NA,NA,NA,5,159.744408945687,6,92.6640926640927,14,212.378640776699,11,219.079864568811,NA,NA
"91","CORONADO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073011000","0110.00","06073","San Diego",NA,NA,66,1178,5.6,1.42978723404255,9.77021276595745,2.12765957446809,37.9939209726444,NA,0.622222222222222,41781.4915162037,110,"Mood Disorders","Hospitalization",2010,3,4,"SOUTH",2,"Exurban Area",6,"Highest Income",1,"Supervisorial District 1",37,149.803635774728,165.631416778558,14,96.2596259625963,23,226.489414081733,32,178.611297164546,NA,NA,NA,NA,NA,NA,NA,NA,5,159.744408945687,6,92.6640926640927,14,212.378640776699,11,219.079864568811,NA,NA
"92","CORONADO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073011300","0113.00","06073","San Diego",NA,NA,0,68,0,0,47.5404255319149,24.2553191489362,NA,NA,0,41781.4915162037,113,"Mood Disorders","Hospitalization",2010,3,4,"SOUTH",2,"Exurban Area",6,"Highest Income",1,"Supervisorial District 1",37,149.803635774728,165.631416778558,14,96.2596259625963,23,226.489414081733,32,178.611297164546,NA,NA,NA,NA,NA,NA,NA,NA,5,159.744408945687,6,92.6640926640927,14,212.378640776699,11,219.079864568811,NA,NA
"93","CORONADO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073010900","0109.00","06073","San Diego",NA,NA,24,784,3.1,0,8.58085106382979,2.79635258358663,90.2049220511815,NA,0.344444444444444,41781.4915162037,109,"Mood Disorders","Hospitalization",2010,3,4,"SOUTH",2,"Exurban Area",6,"Highest Income",1,"Supervisorial District 1",37,149.803635774728,165.631416778558,14,96.2596259625963,23,226.489414081733,32,178.611297164546,NA,NA,NA,NA,NA,NA,NA,NA,5,159.744408945687,6,92.6640926640927,14,212.378640776699,11,219.079864568811,NA,NA
"94","CORONADO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073021800","0218.00","06073","San Diego",NA,NA,11,720,1.5,0,4.59787234042553,1.58054711246201,105.369807497467,NA,0.166666666666667,41781.4915162037,218,"Mood Disorders","Hospitalization",2010,3,4,"SOUTH",2,"Exurban Area",6,"Highest Income",1,"Supervisorial District 1",37,149.803635774728,165.631416778558,14,96.2596259625963,23,226.489414081733,32,178.611297164546,NA,NA,NA,NA,NA,NA,NA,NA,5,159.744408945687,6,92.6640926640927,14,212.378640776699,11,219.079864568811,NA,NA
"95","CORONADO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073011100","0111.00","06073","San Diego",NA,NA,78,1672,4.7,1.48297872340426,7.91702127659574,1.64133738601824,34.9220720429412,NA,0.522222222222222,41781.4915162037,111,"Mood Disorders","Hospitalization",2010,3,4,"SOUTH",2,"Exurban Area",6,"Highest Income",1,"Supervisorial District 1",37,149.803635774728,165.631416778558,14,96.2596259625963,23,226.489414081733,32,178.611297164546,NA,NA,NA,NA,NA,NA,NA,NA,5,159.744408945687,6,92.6640926640927,14,212.378640776699,11,219.079864568811,NA,NA
"96","CORONADO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073010800","0108.00","06073","San Diego",NA,NA,91,1080,8.4,2.56170212765957,14.2382978723404,2.97872340425532,35.4609929078014,NA,0.933333333333333,41781.4915162037,108,"Mood Disorders","Hospitalization",2010,3,4,"SOUTH",2,"Exurban Area",6,"Highest Income",1,"Supervisorial District 1",37,149.803635774728,165.631416778558,14,96.2596259625963,23,226.489414081733,32,178.611297164546,NA,NA,NA,NA,NA,NA,NA,NA,5,159.744408945687,6,92.6640926640927,14,212.378640776699,11,219.079864568811,NA,NA
"97","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008351","0083.51","06073","San Diego",NA,NA,281,2678,10.5,4.54255319148936,16.4574468085106,3.03951367781155,28.947749312491,NA,1.16666666666667,41781.4915162037,83.51,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"98","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008348","0083.48","06073","San Diego",NA,NA,287,3021,9.5,5.09148936170213,13.9085106382979,2.24924012158055,23.676211806111,NA,1.05555555555556,41781.4915162037,83.48,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"99","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008328","0083.28","06073","San Diego",NA,NA,98,1984,4.9,0.610638297872341,9.18936170212766,2.18844984802432,44.6622417964146,NA,0.544444444444445,41781.4915162037,83.28,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"100","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008356","0083.56","06073","San Diego",NA,NA,90,1766,5.1,1.88297872340425,8.31702127659574,1.64133738601824,32.1830860003576,NA,0.566666666666667,41781.4915162037,83.56,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"101","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008331","0083.31","06073","San Diego",NA,NA,38,1439,2.6,0,5.69787234042553,1.58054711246201,60.790273556231,NA,0.288888888888889,41781.4915162037,83.31,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"102","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008353","0083.53","06073","San Diego",NA,NA,164,3153,5.2,1.5063829787234,8.8936170212766,1.88449848024316,36.2403553892916,NA,0.577777777777778,41781.4915162037,83.53,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"103","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008365","0083.65","06073","San Diego",NA,NA,58,1514,3.8,0,8.56595744680851,2.43161094224924,63.9897616381379,NA,0.422222222222222,41781.4915162037,83.65,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"104","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008359","0083.59","06073","San Diego",NA,NA,297,2049,14.5,7.11276595744681,21.8872340425532,3.76899696048632,25.9930824861126,NA,1.61111111111111,41781.4915162037,83.59,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"105","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073021500","0215.00","06073","San Diego",NA,NA,209,3825,5.5,3.11702127659574,7.88297872340426,1.21580547112462,22.1055540204476,NA,0.611111111111111,41781.4915162037,215,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"106","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017200","0172.00","06073","San Diego",NA,NA,52,2348,2.2,0,5.53617021276596,1.70212765957447,77.3694390715667,NA,0.244444444444444,41781.4915162037,172,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"107","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008354","0083.54","06073","San Diego",NA,NA,170,3394,5,1.42553191489362,8.57446808510638,1.82370820668693,36.4741641337386,NA,0.555555555555556,41781.4915162037,83.54,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"108","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008329","0083.29","06073","San Diego",NA,NA,185,3806,4.9,1.32553191489362,8.47446808510638,1.82370820668693,37.2185348303455,NA,0.544444444444445,41781.4915162037,83.29,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"109","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008350","0083.50","06073","San Diego",NA,NA,203,3782,5.4,2.42127659574468,8.37872340425532,1.51975683890577,28.1436451649218,NA,0.6,41781.4915162037,83.5,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"110","DEL MAR-MIRA MESA",290,"Unemployment rate","2006-2010",9,"Total","CT","06073008337","0083.37","06073","San Diego",NA,NA,155,2359,6.6,3.14468085106383,10.0553191489362,1.7629179331307,26.7108777747076,NA,0.733333333333333,41781.4915162037,83.37,"Mood Disorders","Hospitalization",2010,13,2,"N CENTRAL",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",286,181.507783891502,188.21115620657,111,140.383715489003,175,222.929936305732,214,281.74577052202,15,405.186385737439,16,101.272232419773,26,47.33296923357,10,139.217597104274,33,102.078693392725,78,404.166018964713,87,183.026886018429,65,145.108719917846,23,168.943734391068
"111","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073016302","0163.02","06073","San Diego",NA,NA,203,1781,11.4,4.72765957446809,18.0723404255319,3.40425531914894,29.8618887644643,NA,1.26666666666667,41781.4915162037,163.02,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
"112","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073016502","0165.02","06073","San Diego",NA,NA,306,3005,10.2,4.95744680851064,15.4425531914894,2.67477203647416,26.2232552595506,NA,1.13333333333333,41781.4915162037,165.02,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
"113","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073016402","0164.02","06073","San Diego",NA,NA,306,2937,10.4,5.39574468085106,15.4042553191489,2.5531914893617,24.5499181669394,NA,1.15555555555556,41781.4915162037,164.02,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
"114","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073015406","0154.06","06073","San Diego",NA,NA,125,1262,9.9,2.87021276595745,16.9297872340426,3.58662613981763,36.2285468668447,NA,1.1,41781.4915162037,154.06,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
"115","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073016503","0165.03","06073","San Diego",NA,NA,41,1493,2.7,0,5.79787234042553,1.58054711246201,58.5387819430373,NA,0.3,41781.4915162037,165.03,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
"116","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073015405","0154.05","06073","San Diego",NA,NA,155,2771,5.6,2.14468085106383,9.05531914893617,1.7629179331307,31.4806773773339,NA,0.622222222222222,41781.4915162037,154.05,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
"117","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073015403","0154.03","06073","San Diego",NA,NA,28,1120,2.5,0,5.24042553191489,1.39817629179331,55.9270516717325,NA,0.277777777777778,41781.4915162037,154.03,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
"118","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073016202","0162.02","06073","San Diego",NA,NA,168,1823,9.2,4.79148936170213,13.6085106382979,2.24924012158055,24.4482621910929,NA,1.02222222222222,41781.4915162037,162.02,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
"119","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073016000","0160.00","06073","San Diego",NA,NA,137,1419,9.7,1.71702127659574,17.6829787234043,4.07294832826748,41.9891580233761,NA,1.07777777777778,41781.4915162037,160,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
"120","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073015703","0157.03","06073","San Diego",NA,NA,501,3285,15.3,9.7,20.9,2.85714285714286,18.6741363211951,NA,1.7,41781.4915162037,157.03,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
"121","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073015602","0156.02","06073","San Diego",NA,NA,69,1322,5.2,0,10.4425531914894,2.67477203647416,51.4379237783493,NA,0.577777777777778,41781.4915162037,156.02,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
"122","EL CAJON",290,"Unemployment rate","2006-2010",9,"Total","CT","06073015802","0158.02","06073","San Diego",NA,NA,309,2177,14.2,6.81276595744681,21.5872340425532,3.76899696048632,26.5422321161009,NA,1.57777777777778,41781.4915162037,158.02,"Mood Disorders","Hospitalization",2010,34,5,"EAST",4,"Urban Area",2,"Low Income",2,"Supervisorial District 2",438,351.733774472801,339.809313239812,188,308.571053409054,250,393.081761006289,327,443.931577518327,35,500.142897970849,54,162.905756003379,7,157.551204141346,7,111.518241198025,28,109.855618330195,102,518.81993896236,95,287.774142735975,166,523.675825735828,47,320.447262562215
